number,date,strategy,side,instrument,open,close,profit,result,max_profit,max_lose
36781,2024-01-13 00:00:43,sorev_120,BUY,ETHUSDT,2310.55,2525.2,92.1799588842482,1,1759.5,-353.2
36782,2024-01-13 02:00:07,so_120,SELL,EOSUSDT,0.755,0.756,-1.53337748344371,0,129.15,-556.28
36783,2024-01-13 02:00:11,sor_120,BUY,EOSUSDT,0.755,0.756,0.45337748344371,1,556.28,-129.15
36784,2024-01-13 02:00:14,sorev_120,SELL,EOSUSDT,0.755,0.756,-1.53337748344371,0,129.15,-556.28
36785,2024-01-13 06:00:06,so_120,SELL,LTCUSDT,67.21,72.16,-55.7773158756138,0,330.3,-1109.18
36786,2024-01-13 06:00:12,sor_120,BUY,LTCUSDT,67.21,72.16,54.6973158756138,1,1109.18,-330.3
36787,2024-01-13 06:00:17,sorev_120,BUY,LTCUSDT,67.21,72.16,54.6973158756138,1,1109.18,-330.3
36788,2024-01-14 04:00:09,so_120,BUY,SOLUSDT,98.87,96.9,-20.6451542429453,0,42.5,-1199.6
36789,2024-01-14 04:00:15,sor_120,SELL,SOLUSDT,98.87,96.9,19.2051542429453,1,1199.6,-42.5
36790,2024-01-14 04:00:21,sorev_120,SELL,SOLUSDT,98.87,96.9,19.2051542429453,1,1199.6,-42.5
36791,2024-01-14 06:00:09,so_120,BUY,BNBUSDT,300.9,303.9,6.93756729810568,1,77.25,-271.65
36792,2024-01-14 06:00:14,sor_120,SELL,BNBUSDT,300.9,303.9,-8.01756729810568,0,271.65,-77.25
36793,2024-01-14 06:00:17,sorev_120,BUY,BNBUSDT,300.9,303.9,6.93756729810568,1,77.25,-271.65
36794,2024-01-14 14:00:06,so_120,BUY,MKRUSDT,2028.0,2090.0,14.9259960552268,1,221.9,-37.0
36795,2024-01-14 14:00:10,sor_120,SELL,MKRUSDT,2028.0,2090.0,-15.6459960552268,0,37.0,-221.9
36796,2024-01-14 14:00:14,sorev_120,BUY,MKRUSDT,2028.0,2090.0,14.9259960552268,1,221.9,-37.0
36797,2024-01-14 16:00:04,so_120,BUY,XRPUSDT,0.5873,0.5775,-13.0548986889154,0,49.8,-432.9
36798,2024-01-14 16:00:09,sor_120,SELL,XRPUSDT,0.5873,0.5775,11.9748986889154,1,432.9,-49.8
36799,2024-01-14 16:00:12,sorev_120,BUY,XRPUSDT,0.5873,0.5775,-13.0548986889154,0,49.8,-432.9
36800,2024-01-14 18:00:09,so_120,BUY,AXSUSDT,8.17,8.04,-8.31593635250923,0,61.2,-312.1
36801,2024-01-14 18:00:13,sor_120,SELL,AXSUSDT,8.17,8.04,7.59593635250923,1,312.1,-61.2
36802,2024-01-14 18:00:19,sorev_120,SELL,AXSUSDT,8.17,8.04,7.59593635250923,1,312.1,-61.2
36803,2024-01-14 20:00:11,so_120,SELL,AXSUSDT,8.03,7.86,10.225305105853,1,112.1,-6.25
36804,2024-01-14 20:00:18,sor_120,BUY,AXSUSDT,8.03,7.86,-10.945305105853,0,6.25,-112.1
36805,2024-01-14 20:00:24,sorev_120,BUY,AXSUSDT,8.03,7.86,-10.945305105853,0,6.25,-112.1
36806,2024-01-14 22:00:13,so_120,SELL,MKRUSDT,2089.0,2037.0,12.0861464815701,1,181.9,-33.5
36807,2024-01-14 22:00:20,sor_120,BUY,MKRUSDT,2089.0,2037.0,-12.8061464815701,0,33.5,-181.9
36808,2024-01-14 22:00:27,sorev_120,SELL,MKRUSDT,2089.0,2037.0,12.0861464815701,1,181.9,-33.5
36809,2024-01-14 22:00:37,so_120,BUY,EOSUSDT,0.756,0.764,7.39650793650794,1,168.68,-79.35
36810,2024-01-14 22:00:44,sor_120,SELL,EOSUSDT,0.756,0.764,-8.47650793650794,0,79.35,-168.68
36811,2024-01-14 22:00:50,sorev_120,BUY,EOSUSDT,0.756,0.764,7.39650793650794,1,168.68,-79.35
36812,2024-01-15 00:00:08,so_120,SELL,EOSUSDT,0.763,0.746,16.1703538663172,1,196.58,-9.83
36813,2024-01-15 00:00:13,sor_120,BUY,EOSUSDT,0.763,0.746,-17.2503538663172,0,9.83,-196.58
36814,2024-01-15 00:00:16,sorev_120,SELL,EOSUSDT,0.763,0.746,16.1703538663172,1,196.58,-9.83
36815,2024-01-15 10:00:08,so_120,BUY,EOSUSDT,0.746,0.782,35.6530294906167,1,412.2,-10.05
36816,2024-01-15 10:00:14,sor_120,SELL,EOSUSDT,0.746,0.782,-36.7330294906167,0,10.05,-412.2
36817,2024-01-15 10:00:20,sorev_120,BUY,EOSUSDT,0.746,0.782,35.6530294906167,1,412.2,-10.05
36818,2024-01-15 10:00:28,so_120,SELL,SOLUSDT,96.93,95.62,12.7949076653255,1,328.1,-599.4
36819,2024-01-15 10:00:32,sor_120,BUY,SOLUSDT,96.93,95.62,-14.2349076653255,0,599.4,-328.1
36820,2024-01-15 10:00:37,sorev_120,BUY,SOLUSDT,96.93,95.62,-14.2349076653255,0,599.4,-328.1
36821,2024-01-15 20:00:09,so_120,SELL,XRPUSDT,0.5776,0.5811,-5.08466759002763,0,115.57,-202.58
36822,2024-01-15 20:00:13,sor_120,BUY,XRPUSDT,0.5776,0.5811,4.00466759002763,1,202.58,-115.57
36823,2024-01-15 20:00:17,sorev_120,SELL,XRPUSDT,0.5776,0.5811,-5.08466759002763,0,115.57,-202.58
36824,2024-01-15 22:00:05,so_120,BUY,DOTUSDT,7.812,7.543,-17.5771018945213,0,21.75,-318.75
36825,2024-01-15 22:00:09,sor_120,SELL,DOTUSDT,7.812,7.543,16.8571018945213,1,318.75,-21.75
36826,2024-01-15 22:00:12,sorev_120,SELL,DOTUSDT,7.812,7.543,16.8571018945213,1,318.75,-21.75
36827,2024-01-16 00:00:15,so_120,SELL,DOTUSDT,7.547,7.509,2.15755664502447,1,62.3,-6.65
36828,2024-01-16 00:00:18,sor_120,BUY,DOTUSDT,7.547,7.509,-2.87755664502447,0,6.65,-62.3
36829,2024-01-16 00:00:21,sorev_120,BUY,DOTUSDT,7.547,7.509,-2.87755664502447,0,6.65,-62.3
36830,2024-01-16 06:00:06,so_120,BUY,BTCUSDT,45972.37,42769.22,-87.9944330257501,0,78.38,-1191.63
36831,2024-01-16 06:00:09,sor_120,SELL,BTCUSDT,45972.37,42769.22,86.1944330257501,1,1191.63,-78.38
36832,2024-01-16 06:00:14,sorev_120,SELL,BTCUSDT,45972.37,42769.22,86.1944330257501,1,1191.63,-78.38
36833,2024-01-16 06:00:24,so_120,BUY,ETHUSDT,2526.79,2531.04,0.96197594576518,1,250.1,-224.0
36834,2024-01-16 06:00:30,sor_120,SELL,ETHUSDT,2526.79,2531.04,-2.40197594576518,0,224.0,-250.1
36835,2024-01-16 06:00:34,sorev_120,SELL,ETHUSDT,2526.79,2531.04,-2.40197594576518,0,224.0,-250.1
36836,2024-01-16 12:00:07,so_120,BUY,AXSUSDT,7.86,7.97,6.63745547073788,1,114.5,-69.95
36837,2024-01-16 12:00:11,sor_120,SELL,AXSUSDT,7.86,7.97,-7.35745547073788,0,69.95,-114.5
36838,2024-01-16 12:00:15,sorev_120,SELL,AXSUSDT,7.86,7.97,-7.35745547073788,0,69.95,-114.5
36839,2024-01-16 12:00:20,so_120,BUY,SOLUSDT,95.62,96.74,10.9930307467056,1,277.1,-265.6
36840,2024-01-16 12:00:24,sor_120,SELL,SOLUSDT,95.62,96.74,-12.4330307467056,0,265.6,-277.1
36841,2024-01-16 12:00:28,sorev_120,SELL,SOLUSDT,95.62,96.74,-12.4330307467056,0,265.6,-277.1
36842,2024-01-17 00:00:17,so_120,SELL,EOSUSDT,0.781,0.775,5.22184379001281,1,259.28,-134.48
36843,2024-01-17 00:00:20,sor_120,BUY,EOSUSDT,0.781,0.775,-6.30184379001281,0,134.48,-259.28
36844,2024-01-17 00:00:24,sorev_120,SELL,EOSUSDT,0.781,0.775,5.22184379001281,1,259.28,-134.48
36845,2024-01-17 04:00:07,so_120,SELL,BNBUSDT,304.0,314.8,-27.1847368421053,0,128.33,-407.1
36846,2024-01-17 04:00:11,sor_120,BUY,BNBUSDT,304.0,314.8,26.1047368421053,1,407.1,-128.33
36847,2024-01-17 04:00:17,sorev_120,SELL,BNBUSDT,304.0,314.8,-27.1847368421053,0,128.33,-407.1
36848,2024-01-17 12:00:08,so_120,SELL,BTCUSDT,42755.01,42694.33,0.874061098336788,1,194.38,-237.25
36849,2024-01-17 12:00:13,sor_120,BUY,BTCUSDT,42755.01,42694.33,-2.67406109833679,0,237.25,-194.38
36850,2024-01-17 12:00:18,sorev_120,BUY,BTCUSDT,42755.01,42694.33,-2.67406109833679,0,237.25,-194.38
36851,2024-01-17 18:00:13,so_120,SELL,ETHUSDT,2529.22,2530.02,-1.03630304995223,0,115.3,-335.7
36852,2024-01-17 18:00:17,sor_120,BUY,ETHUSDT,2529.22,2530.02,-0.403696950047769,1,335.7,-115.3
36853,2024-01-17 18:00:20,sorev_120,BUY,ETHUSDT,2529.22,2530.02,-0.403696950047769,1,335.7,-115.3
36854,2024-01-18 00:00:08,so_120,SELL,AXSUSDT,7.97,8.08,-7.26087829360102,0,94.1,-301.15
36855,2024-01-18 00:00:12,sor_120,BUY,AXSUSDT,7.97,8.08,6.54087829360102,1,301.15,-94.1
36856,2024-01-18 00:00:15,sorev_120,BUY,AXSUSDT,7.97,8.08,6.54087829360102,1,301.15,-94.1
36857,2024-01-18 08:00:09,so_120,BUY,LTCUSDT,71.98,70.04,-20.7539483189775,0,77.1,-375.08
36858,2024-01-18 08:00:14,sor_120,SELL,LTCUSDT,71.98,70.04,19.6739483189775,1,375.08,-77.1
36859,2024-01-18 08:00:18,sorev_120,SELL,LTCUSDT,71.98,70.04,19.6739483189775,1,375.08,-77.1
36860,2024-01-18 10:00:07,so_120,BUY,MKRUSDT,2038.0,1993.0,-11.4002355250245,0,112.85,-225.7
36861,2024-01-18 10:00:11,sor_120,SELL,MKRUSDT,2038.0,1993.0,10.6802355250245,1,225.7,-112.85
36862,2024-01-18 10:00:15,sorev_120,BUY,MKRUSDT,2038.0,1993.0,-11.4002355250245,0,112.85,-225.7
36863,2024-01-18 14:00:17,so_120,SELL,LTCUSDT,70.08,68.73,13.9077739726027,1,203.33,-26.78
36864,2024-01-18 14:00:21,sor_120,BUY,LTCUSDT,70.08,68.73,-14.9877739726027,0,26.78,-203.33
36865,2024-01-18 14:00:25,sorev_120,BUY,LTCUSDT,70.08,68.73,-14.9877739726027,0,26.78,-203.33
36866,2024-01-18 18:00:10,so_120,BUY,LTCUSDT,68.72,69.77,10.9195459837019,1,122.25,-43.65
36867,2024-01-18 18:00:16,sor_120,SELL,LTCUSDT,68.72,69.77,-11.999545983702,0,43.65,-122.25
36868,2024-01-18 18:00:22,sorev_120,SELL,LTCUSDT,68.72,69.77,-11.999545983702,0,43.65,-122.25
36869,2024-01-18 18:00:29,so_120,SELL,SOLUSDT,96.7,95.47,11.9997518097208,1,258.5,-706.3
36870,2024-01-18 18:00:33,sor_120,BUY,SOLUSDT,96.7,95.47,-13.4397518097208,0,706.3,-258.5
36871,2024-01-18 18:00:38,sorev_120,BUY,SOLUSDT,96.7,95.47,-13.4397518097208,0,706.3,-258.5
36872,2024-01-18 20:00:07,so_120,BUY,BNBUSDT,314.9,308.7,-15.3065925690695,0,14.33,-219.15
36873,2024-01-18 20:00:11,sor_120,SELL,BNBUSDT,314.9,308.7,14.2265925690695,1,219.15,-14.33
36874,2024-01-18 20:00:15,sorev_120,BUY,BNBUSDT,314.9,308.7,-15.3065925690695,0,14.33,-219.15
36875,2024-01-18 20:00:22,so_120,SELL,LTCUSDT,69.8,66.88,30.8353581661891,1,376.05,-27.9
36876,2024-01-18 20:00:26,sor_120,BUY,LTCUSDT,69.8,66.88,-31.9153581661891,0,27.9,-376.05
36877,2024-01-18 20:00:30,sorev_120,BUY,LTCUSDT,69.8,66.88,-31.9153581661891,0,27.9,-376.05
36878,2024-01-19 04:00:10,so_120,SELL,MKRUSDT,1991.0,1970.0,4.91373179306881,1,125.55,-123.05
36879,2024-01-19 04:00:14,sor_120,BUY,MKRUSDT,1991.0,1970.0,-5.63373179306881,0,123.05,-125.55
36880,2024-01-19 04:00:18,sorev_120,SELL,MKRUSDT,1991.0,1970.0,4.91373179306881,1,125.55,-123.05
36881,2024-01-19 16:00:07,so_120,BUY,LTCUSDT,66.98,70.15,34.955670349358,1,427.73,-50.4
36882,2024-01-19 16:00:12,sor_120,SELL,LTCUSDT,66.98,70.15,-36.035670349358,0,50.4,-427.73
36883,2024-01-19 16:00:15,sorev_120,SELL,LTCUSDT,66.98,70.15,-36.035670349358,0,50.4,-427.73
36884,2024-01-20 08:00:05,so_120,BUY,BTCUSDT,42674.21,41653.64,-30.794226512922,0,74.88,-692.13
36885,2024-01-20 08:00:10,sor_120,SELL,BTCUSDT,42674.21,41653.64,28.994226512922,1,692.13,-74.88
36886,2024-01-20 08:00:15,sorev_120,SELL,BTCUSDT,42674.21,41653.64,28.994226512922,1,692.13,-74.88
36887,2024-01-20 08:00:23,so_120,BUY,ETHUSDT,2531.06,2478.82,-21.3595739334507,0,71.4,-457.0
36888,2024-01-20 08:00:27,sor_120,SELL,ETHUSDT,2531.06,2478.82,19.9195739334507,1,457.0,-71.4
36889,2024-01-20 08:00:31,sorev_120,SELL,ETHUSDT,2531.06,2478.82,19.9195739334507,1,457.0,-71.4
36890,2024-01-20 10:00:08,so_120,SELL,ETHUSDT,2478.5,2466.03,4.3112689126487,1,60.2,-6.3
36891,2024-01-20 10:00:12,sor_120,BUY,ETHUSDT,2478.5,2466.03,-5.7512689126487,0,6.3,-60.2
36892,2024-01-20 10:00:15,sorev_120,BUY,ETHUSDT,2478.5,2466.03,-5.7512689126487,0,6.3,-60.2
36893,2024-01-20 12:00:11,so_120,BUY,AXSUSDT,8.08,7.72,-22.6372277227723,0,6.2,-600.25
36894,2024-01-20 12:00:15,sor_120,SELL,AXSUSDT,8.08,7.72,21.9172277227723,1,600.25,-6.2
36895,2024-01-20 12:00:19,sorev_120,SELL,AXSUSDT,8.08,7.72,21.9172277227723,1,600.25,-6.2
36896,2024-01-20 18:00:09,so_120,BUY,XRPUSDT,0.581,0.548,-43.1389672977624,0,5.18,-761.63
36897,2024-01-20 18:00:13,sor_120,SELL,XRPUSDT,0.581,0.548,42.0589672977624,1,761.63,-5.18
36898,2024-01-20 18:00:17,sorev_120,BUY,XRPUSDT,0.581,0.548,-43.1389672977624,0,5.18,-761.63
36899,2024-01-21 00:00:17,so_120,BUY,EOSUSDT,0.775,0.726,-47.9593548387097,0,29.03,-909.68
36900,2024-01-21 00:00:22,sor_120,SELL,EOSUSDT,0.775,0.726,46.8793548387097,1,909.68,-29.03
36901,2024-01-21 00:00:26,sorev_120,BUY,EOSUSDT,0.775,0.726,-47.9593548387097,0,29.03,-909.68
36902,2024-01-21 04:00:05,so_120,BUY,MKRUSDT,1972.0,1987.0,3.44324543610548,1,131.85,-197.75
36903,2024-01-21 04:00:10,sor_120,SELL,MKRUSDT,1972.0,1987.0,-4.16324543610548,0,197.75,-131.85
36904,2024-01-21 04:00:14,sorev_120,BUY,MKRUSDT,1972.0,1987.0,3.44324543610548,1,131.85,-197.75
36905,2024-01-21 06:00:10,so_120,BUY,DOTUSDT,7.509,6.89,-41.5772060194434,0,117.85,-621.9
36906,2024-01-21 06:00:14,sor_120,SELL,DOTUSDT,7.509,6.89,40.8572060194434,1,621.9,-117.85
36907,2024-01-21 06:00:17,sorev_120,SELL,DOTUSDT,7.509,6.89,40.8572060194434,1,621.9,-117.85
36908,2024-01-21 12:00:07,so_120,BUY,SOLUSDT,95.53,93.14,-25.7383188527164,0,7.3,-886.6
36909,2024-01-21 12:00:11,sor_120,SELL,SOLUSDT,95.53,93.14,24.2983188527164,1,886.6,-7.3
36910,2024-01-21 12:00:15,sorev_120,SELL,SOLUSDT,95.53,93.14,24.2983188527164,1,886.6,-7.3
36911,2024-01-21 16:00:09,so_120,BUY,ETHUSDT,2466.03,2467.94,0.0545242353093247,1,65.5,-47.3
36912,2024-01-21 16:00:14,sor_120,SELL,ETHUSDT,2466.03,2467.94,-1.49452423530932,0,47.3,-65.5
36913,2024-01-21 16:00:17,sorev_120,SELL,ETHUSDT,2466.03,2467.94,-1.49452423530932,0,47.3,-65.5
36914,2024-01-21 18:00:09,so_120,SELL,LTCUSDT,70.16,70.77,-7.06080957810718,0,291.83,-277.95
36915,2024-01-21 18:00:13,sor_120,BUY,LTCUSDT,70.16,70.77,5.98080957810718,1,277.95,-291.83
36916,2024-01-21 18:00:17,sorev_120,BUY,LTCUSDT,70.16,70.77,5.98080957810718,1,277.95,-291.83
36917,2024-01-21 18:00:23,so_120,SELL,ETHUSDT,2467.84,2474.42,-3.38629927385889,0,14.9,-35.7
36918,2024-01-21 18:00:27,sor_120,BUY,ETHUSDT,2467.84,2474.42,1.94629927385889,1,35.7,-14.9
36919,2024-01-21 18:00:31,sorev_120,BUY,ETHUSDT,2467.84,2474.42,1.94629927385889,1,35.7,-14.9
36920,2024-01-21 22:00:12,so_120,BUY,ETHUSDT,2474.0,2473.71,-0.837219078415507,0,18.1,-34.3
36921,2024-01-21 22:00:16,sor_120,SELL,ETHUSDT,2474.0,2473.71,-0.602780921584493,1,34.3,-18.1
36922,2024-01-21 22:00:20,sorev_120,SELL,ETHUSDT,2474.0,2473.71,-0.602780921584493,1,34.3,-18.1
36923,2024-01-22 00:00:18,so_120,SELL,ETHUSDT,2473.71,2456.62,6.18865137788995,1,81.9,0.0
36924,2024-01-22 00:00:23,sor_120,BUY,ETHUSDT,2473.71,2456.62,-7.62865137788995,0,0.0,-81.9
36925,2024-01-22 00:00:27,sorev_120,BUY,ETHUSDT,2473.71,2456.62,-7.62865137788995,0,0.0,-81.9
36926,2024-01-22 02:00:07,so_120,SELL,DOTUSDT,6.887,6.739,10.3848816611006,1,119.8,-60.25
36927,2024-01-22 02:00:11,sor_120,BUY,DOTUSDT,6.887,6.739,-11.1048816611006,0,60.25,-119.8
36928,2024-01-22 02:00:15,sorev_120,BUY,DOTUSDT,6.887,6.739,-11.1048816611006,0,60.25,-119.8
36929,2024-01-22 02:00:22,so_120,SELL,SOLUSDT,93.15,90.21,30.8419967793882,1,339.2,-58.0
36930,2024-01-22 02:00:25,sor_120,BUY,SOLUSDT,93.15,90.21,-32.2819967793882,0,58.0,-339.2
36931,2024-01-22 02:00:29,sorev_120,BUY,SOLUSDT,93.15,90.21,-32.2819967793882,0,58.0,-339.2
36932,2024-01-22 04:00:08,so_120,SELL,XRPUSDT,0.5479,0.542,7.53629129403178,1,108.15,-99.9
36933,2024-01-22 04:00:13,sor_120,BUY,XRPUSDT,0.5479,0.542,-8.61629129403178,0,99.9,-108.15
36934,2024-01-22 04:00:17,sorev_120,SELL,XRPUSDT,0.5479,0.542,7.53629129403178,1,108.15,-99.9
36935,2024-01-22 04:00:23,so_120,SELL,BTCUSDT,41649.86,41191.07,12.8692539662799,1,175.75,-68.25
36936,2024-01-22 04:00:27,sor_120,BUY,BTCUSDT,41649.86,41191.07,-14.6692539662799,0,68.25,-175.75
36937,2024-01-22 04:00:32,sorev_120,BUY,BTCUSDT,41649.86,41191.07,-14.6692539662799,0,68.25,-175.75
36938,2024-01-22 04:00:38,so_120,SELL,EOSUSDT,0.726,0.709,17.0219834710744,1,227.25,-72.3
36939,2024-01-22 04:00:42,sor_120,BUY,EOSUSDT,0.726,0.709,-18.1019834710744,0,72.3,-227.25
36940,2024-01-22 04:00:46,sorev_120,SELL,EOSUSDT,0.726,0.709,17.0219834710744,1,227.25,-72.3
36941,2024-01-22 04:00:52,so_120,BUY,LTCUSDT,70.75,72.22,15.0430388692579,1,205.65,-26.47
36942,2024-01-22 04:00:56,sor_120,SELL,LTCUSDT,70.75,72.22,-16.1230388692579,0,26.47,-205.65
36943,2024-01-22 04:01:03,sorev_120,SELL,LTCUSDT,70.75,72.22,-16.1230388692579,0,26.47,-205.65
36944,2024-01-22 08:00:08,so_120,SELL,AXSUSDT,7.72,7.64,4.82134715025907,1,90.65,-194.3
36945,2024-01-22 08:00:14,sor_120,BUY,AXSUSDT,7.72,7.64,-5.54134715025907,0,194.3,-90.65
36946,2024-01-22 08:00:20,sorev_120,BUY,AXSUSDT,7.72,7.64,-5.54134715025907,0,194.3,-90.65
36947,2024-01-22 12:00:09,so_120,SELL,BNBUSDT,308.9,313.5,-11.708662997734,0,94.73,-310.8
36948,2024-01-22 12:00:15,sor_120,BUY,BNBUSDT,308.9,313.5,10.628662997734,1,310.8,-94.73
36949,2024-01-22 12:00:21,sorev_120,SELL,BNBUSDT,308.9,313.5,-11.708662997734,0,94.73,-310.8
36950,2024-01-22 14:00:10,so_120,SELL,MKRUSDT,1987.0,1973.0,3.16289884247609,1,98.15,-72.95
36951,2024-01-22 14:00:31,sor_120,BUY,MKRUSDT,1987.0,1973.0,-3.88289884247609,0,72.95,-98.15
36952,2024-01-22 14:00:36,sorev_120,SELL,MKRUSDT,1987.0,1973.0,3.16289884247609,1,98.15,-72.95
36953,2024-01-22 14:00:44,so_120,SELL,LTCUSDT,72.2,69.14,31.2467036011081,1,404.1,-48.83
36954,2024-01-22 14:00:49,sor_120,BUY,LTCUSDT,72.2,69.14,-32.3267036011081,0,48.83,-404.1
36955,2024-01-22 14:00:55,sorev_120,BUY,LTCUSDT,72.2,69.14,-32.3267036011081,0,48.83,-404.1
36956,2024-01-24 10:00:11,so_120,BUY,MKRUSDT,1974.0,1981.0,1.41304964539007,1,27.85,-283.7
36957,2024-01-24 10:00:16,sor_120,SELL,MKRUSDT,1974.0,1981.0,-2.13304964539007,0,283.7,-27.85
36958,2024-01-24 10:00:20,sorev_120,BUY,MKRUSDT,1974.0,1981.0,1.41304964539007,1,27.85,-283.7
36959,2024-01-24 10:00:28,so_120,BUY,SOLUSDT,90.12,86.76,-38.0036218375499,0,54.4,-1231.7
36960,2024-01-24 10:00:33,sor_120,SELL,SOLUSDT,90.12,86.76,36.5636218375499,1,1231.7,-54.4
36961,2024-01-24 10:00:39,sorev_120,SELL,SOLUSDT,90.12,86.76,36.5636218375499,1,1231.7,-54.4
36962,2024-01-24 12:00:08,so_120,BUY,BTCUSDT,41174.14,40200.0,-30.4737810188628,0,40.75,-794.13
36963,2024-01-24 12:00:14,sor_120,SELL,BTCUSDT,41174.14,40200.0,28.6737810188628,1,794.13,-40.75
36964,2024-01-24 12:00:19,sorev_120,SELL,BTCUSDT,41174.14,40200.0,28.6737810188628,1,794.13,-40.75
36965,2024-01-24 12:00:27,so_120,BUY,DOTUSDT,6.742,6.483,-19.5679501631564,0,49.7,-563.65
36966,2024-01-24 12:00:32,sor_120,SELL,DOTUSDT,6.742,6.483,18.8479501631564,1,563.65,-49.7
36967,2024-01-24 12:00:37,sorev_120,SELL,DOTUSDT,6.742,6.483,18.8479501631564,1,563.65,-49.7
36968,2024-01-24 14:00:10,so_120,BUY,AXSUSDT,7.64,7.18,-30.4647120418848,0,6.55,-602.1
36969,2024-01-24 14:00:17,sor_120,SELL,AXSUSDT,7.64,7.18,29.7447120418848,1,602.1,-6.55
36970,2024-01-24 14:00:22,sorev_120,SELL,AXSUSDT,7.64,7.18,29.7447120418848,1,602.1,-6.55
36971,2024-01-24 20:00:11,so_120,BUY,EOSUSDT,0.71,0.682,-30.1174647887323,0,84.53,-707.78
36972,2024-01-24 20:00:16,sor_120,SELL,EOSUSDT,0.71,0.682,29.0374647887323,1,707.78,-84.53
36973,2024-01-24 20:00:22,sorev_120,BUY,EOSUSDT,0.71,0.682,-30.1174647887323,0,84.53,-707.78
36974,2024-01-25 00:00:07,so_120,BUY,XRPUSDT,0.5418,0.518,-33.4857364341084,0,1.35,-629.85
36975,2024-01-25 00:00:12,sor_120,SELL,XRPUSDT,0.5418,0.518,32.4057364341084,1,629.85,-1.35
36976,2024-01-25 00:00:17,sorev_120,BUY,XRPUSDT,0.5418,0.518,-33.4857364341084,0,1.35,-629.85
36977,2024-01-25 04:00:11,so_120,BUY,LTCUSDT,69.16,65.65,-38.603909774436,0,13.05,-646.35
36978,2024-01-25 04:00:16,sor_120,SELL,LTCUSDT,69.16,65.65,37.523909774436,1,646.35,-13.05
36979,2024-01-25 04:00:20,sorev_120,SELL,LTCUSDT,69.16,65.65,37.523909774436,1,646.35,-13.05
36980,2024-01-25 12:00:12,so_120,BUY,ETHUSDT,2457.77,2232.27,-92.4698382680235,0,33.9,-1178.7
36981,2024-01-25 12:00:16,sor_120,SELL,ETHUSDT,2457.77,2232.27,91.0298382680235,1,1178.7,-33.9
36982,2024-01-25 12:00:21,sorev_120,SELL,ETHUSDT,2457.77,2232.27,91.0298382680235,1,1178.7,-33.9
36983,2024-01-25 14:00:10,so_120,SELL,XRPUSDT,0.518,0.5081,13.7939768339769,1,169.42,0.0
36984,2024-01-25 14:00:15,sor_120,BUY,XRPUSDT,0.518,0.5081,-14.8739768339769,0,0.0,-169.42
36985,2024-01-25 14:00:19,sorev_120,SELL,XRPUSDT,0.518,0.5081,13.7939768339769,1,169.42,0.0
36986,2024-01-25 14:00:27,so_120,SELL,AXSUSDT,7.18,7.02,10.7820612813371,1,146.25,-48.75
36987,2024-01-25 14:00:31,sor_120,BUY,AXSUSDT,7.18,7.02,-11.5020612813371,0,48.75,-146.25
36988,2024-01-25 14:00:35,sorev_120,BUY,AXSUSDT,7.18,7.02,-11.5020612813371,0,48.75,-146.25
36989,2024-01-25 14:00:44,so_120,SELL,ETHUSDT,2232.27,2208.3,10.017948366461,1,149.9,-8.6
36990,2024-01-25 14:00:50,sor_120,BUY,ETHUSDT,2232.27,2208.3,-11.457948366461,0,8.6,-149.9
36991,2024-01-25 14:00:54,sorev_120,BUY,ETHUSDT,2232.27,2208.3,-11.457948366461,0,8.6,-149.9
36992,2024-01-25 18:00:07,so_120,SELL,LTCUSDT,65.65,65.22,4.37241431835499,1,122.25,-26.25
36993,2024-01-25 18:00:13,sor_120,BUY,LTCUSDT,65.65,65.22,-5.45241431835499,0,26.25,-122.25
36994,2024-01-25 18:00:18,sorev_120,BUY,LTCUSDT,65.65,65.22,-5.45241431835499,0,26.25,-122.25
36995,2024-01-25 20:00:08,so_120,BUY,LTCUSDT,65.26,65.75,5.09132087036464,1,59.78,-8.03
36996,2024-01-25 20:00:13,sor_120,SELL,LTCUSDT,65.26,65.75,-6.17132087036464,0,8.03,-59.78
36997,2024-01-25 20:00:18,sorev_120,SELL,LTCUSDT,65.26,65.75,-6.17132087036464,0,8.03,-59.78
36998,2024-01-25 22:00:09,so_120,SELL,LTCUSDT,65.73,65.86,-2.0233409402099,0,27.38,-22.8
36999,2024-01-25 22:00:14,sor_120,BUY,LTCUSDT,65.73,65.86,0.943340940209898,1,22.8,-27.38
37000,2024-01-25 22:00:18,sorev_120,BUY,LTCUSDT,65.73,65.86,0.943340940209898,1,22.8,-27.38
37001,2024-01-26 00:00:06,so_120,SELL,BTCUSDT,40222.01,39952.0,7.49123902559824,1,226.0,-24.25
37002,2024-01-26 00:00:11,sor_120,BUY,BTCUSDT,40222.01,39952.0,-9.29123902559824,0,24.25,-226.0
37003,2024-01-26 00:00:16,sorev_120,BUY,BTCUSDT,40222.01,39952.0,-9.29123902559824,0,24.25,-226.0
37004,2024-01-26 04:00:07,so_120,SELL,SOLUSDT,86.65,88.0,-16.2999192152336,0,172.0,-342.8
37005,2024-01-26 04:00:12,sor_120,BUY,SOLUSDT,86.65,88.0,14.8599192152336,1,342.8,-172.0
37006,2024-01-26 04:00:16,sorev_120,BUY,SOLUSDT,86.65,88.0,14.8599192152336,1,342.8,-172.0
37007,2024-01-26 06:00:07,so_120,BUY,BNBUSDT,313.2,294.2,-46.0380842911877,0,50.25,-615.45
37008,2024-01-26 06:00:12,sor_120,SELL,BNBUSDT,313.2,294.2,44.9580842911877,1,615.45,-50.25
