"id","instrument","timeframe","ok_percent","ok_final_percent","avg_diff","avg_candle_size","side","volume","candle_count"
14917,MANTAUSDT,FIFTEEN_MINUTES,5.8380413,77.41936,0.21173324,1.3092121,LONG,21357544,531
14918,MANTAUSDT,FIFTEEN_MINUTES,45.887447,9.905661,0.590827,0.5201738,SHORT,21357544,462
14919,MAPOUSDT,FIFTEEN_MINUTES,6.521739,87.878784,0.4799435,2.7858539,LONG,5223806.0,506
14920,MAPOUSDT,FIFTEEN_MINUTES,45.738045,14.545455,1.0149118,0.92221284,SHORT,5223806.0,481
14921,MASAUSDT,FIFTEEN_MINUTES,6.0903735,74.19355,0.2139022,1.3245462,LONG,354079.0,509
14922,MASAUSDT,FIFTEEN_MINUTES,44.842106,17.840376,0.56274873,0.5577192,SHORT,354079.0,475
14923,MASKUSDT,FIFTEEN_MINUTES,6.8410463,70.588234,0.12482448,0.88424456,LONG,1682975.0,497
14924,MASKUSDT,FIFTEEN_MINUTES,45.964127,9.756098,0.4145964,0.34112248,SHORT,1682975.0,446
14925,MATICPERP,FIFTEEN_MINUTES,7.5757575,45.714287,0.0425001,0.77840364,LONG,186868.0,462
14926,MATICPERP,FIFTEEN_MINUTES,54.10628,5.357143,0.35286587,0.26170617,SHORT,186868.0,414
14927,MATICUSDT,FIFTEEN_MINUTES,6.967213,58.82353,0.12809321,0.82916516,LONG,79865488,488
14928,MATICUSDT,FIFTEEN_MINUTES,47.357292,10.267858,0.40377706,0.34049928,SHORT,79865488,473
14929,MAVIAUSDT,FIFTEEN_MINUTES,6.889764,91.42857,0.41334933,2.409512,LONG,21387584,508
14930,MAVIAUSDT,FIFTEEN_MINUTES,56.196583,3.4220533,1.0294735,0.78032804,SHORT,21387584,468
14931,MAVUSDT,FIFTEEN_MINUTES,6.029106,72.413795,0.16175756,1.1550864,LONG,1694756.0,481
14932,MAVUSDT,FIFTEEN_MINUTES,48.187634,5.7522125,0.5412528,0.42658123,SHORT,1694756.0,469
14933,MBLUSDT,FIFTEEN_MINUTES,6.8230276,68.75,0.13293825,1.0200539,LONG,275125.0,469
14934,MBLUSDT,FIFTEEN_MINUTES,39.68254,16.571428,0.37380287,0.34251317,SHORT,275125.0,441
14935,MBOXUSDT,FIFTEEN_MINUTES,4.6747966,86.95652,0.17241068,1.3364918,LONG,2411479.0,492
14936,MBOXUSDT,FIFTEEN_MINUTES,51.480637,9.734513,0.47599435,0.36772892,SHORT,2411479.0,439
14937,MDTUSDT,FIFTEEN_MINUTES,7.751938,67.5,0.14195809,0.92282,LONG,610350.0,516
14938,MDTUSDT,FIFTEEN_MINUTES,38.577587,16.759777,0.4333306,0.39672914,SHORT,610350.0,464
14939,MEMEUSDT,FIFTEEN_MINUTES,6.9037657,72.72727,0.18065068,1.2046036,LONG,5899534.0,478
14940,MEMEUSDT,FIFTEEN_MINUTES,43.65256,7.142857,0.59931207,0.49581376,SHORT,5899534.0,449
14941,MERLUSDT,FIFTEEN_MINUTES,6.4908724,75.0,0.2638243,1.5066493,LONG,8365076.0,493
14942,MERLUSDT,FIFTEEN_MINUTES,49.57627,9.40171,0.74205285,0.62872726,SHORT,8365076.0,472
14943,METISUSDT,FIFTEEN_MINUTES,6.849315,57.142857,0.11790433,0.9050948,LONG,807871.0,511
14944,METISUSDT,FIFTEEN_MINUTES,43.956043,5.5,0.44379017,0.36681136,SHORT,807871.0,455
14945,MEWUSDT,FIFTEEN_MINUTES,6.457926,75.757576,0.26034558,1.5844171,LONG,11203021,511
14946,MEWUSDT,FIFTEEN_MINUTES,52.238808,6.122449,0.78968924,0.65279126,SHORT,11203021,469
14947,MINAUSDT,FIFTEEN_MINUTES,7.1287127,69.44444,0.15156421,1.0092735,LONG,2756052.0,505
14948,MINAUSDT,FIFTEEN_MINUTES,45.37815,6.9444447,0.48455578,0.39993474,SHORT,2756052.0,476
14949,MKRUSDT,FIFTEEN_MINUTES,5.783582,74.19355,0.17987648,1.0884217,LONG,30925746,536
14950,MKRUSDT,FIFTEEN_MINUTES,51.40389,7.563025,0.5263842,0.43655497,SHORT,30925746,463
14951,MNTPERP,FIFTEEN_MINUTES,7.160494,75.86207,0.21732882,2.107719,LONG,141627.0,405
14952,MNTPERP,FIFTEEN_MINUTES,27.089336,65.95744,0.92603254,1.4909893,SHORT,141627.0,347
14953,MNTUSDT,FIFTEEN_MINUTES,6.591337,80.0,0.15379128,0.92366177,LONG,9374289.0,531
14954,MNTUSDT,FIFTEEN_MINUTES,46.799118,20.283018,0.40311453,0.34944358,SHORT,9374289.0,453
14955,MOBILEUSDT,FIFTEEN_MINUTES,6.852248,75.0,0.3341343,2.2042258,LONG,1692755.0,467
14956,MOBILEUSDT,FIFTEEN_MINUTES,45.06173,8.675799,0.96399987,0.78917533,SHORT,1692755.0,486
14957,MOCAUSDT,FIFTEEN_MINUTES,7.368421,85.71429,0.4398818,2.7545037,LONG,27002091,285
14958,MOCAUSDT,FIFTEEN_MINUTES,42.14047,40.47619,1.0513879,1.1043025,SHORT,27002091,299
14959,MONUSDT,FIFTEEN_MINUTES,7.2657743,71.052635,0.21601753,1.3136144,LONG,454507.0,523
14960,MONUSDT,FIFTEEN_MINUTES,51.804672,10.245902,0.58246434,0.48566005,SHORT,454507.0,471
14961,MOVRUSDT,FIFTEEN_MINUTES,6.4327483,75.757576,0.17994526,1.2612902,LONG,2987052.0,513
14962,MOVRUSDT,FIFTEEN_MINUTES,41.473682,9.6446705,0.55887914,0.47881952,SHORT,2987052.0,475
14963,MTLUSDT,FIFTEEN_MINUTES,6.1420345,59.375,0.13413715,0.9489807,LONG,4351605.0,521
14964,MTLUSDT,FIFTEEN_MINUTES,46.767242,7.373272,0.41125542,0.34809062,SHORT,4351605.0,464
14965,MYRIAUSDT,FIFTEEN_MINUTES,6.122449,76.666664,0.25424084,1.4775641,LONG,782446.0,490
14966,MYRIAUSDT,FIFTEEN_MINUTES,51.260506,11.4754095,0.6342994,0.52731574,SHORT,782446.0,476
14967,MYROUSDT,FIFTEEN_MINUTES,5.5226827,75.0,0.3134066,1.9567703,LONG,28425142,507
14968,MYROUSDT,FIFTEEN_MINUTES,46.42127,7.9295154,0.9090803,0.74415517,SHORT,28425142,489
14969,NEARUSDT,FIFTEEN_MINUTES,7.2580647,66.666664,0.22853445,1.3410889,LONG,97620078,496
14970,NEARUSDT,FIFTEEN_MINUTES,52.857143,5.019305,0.626089,0.46012798,SHORT,97620078,490
14971,NEOUSDT,FIFTEEN_MINUTES,6.5637064,67.64706,0.13119611,0.9398548,LONG,3593498.0,518
14972,NEOUSDT,FIFTEEN_MINUTES,48.94515,4.3103447,0.43653825,0.34862977,SHORT,3593498.0,474
14973,NFPUSDT,FIFTEEN_MINUTES,6.990291,72.22222,0.20637503,1.2869422,LONG,1454964.0,515
14974,NFPUSDT,FIFTEEN_MINUTES,48.898678,5.4054055,0.62902266,0.52624995,SHORT,1454964.0,454
14975,NKNUSDT,FIFTEEN_MINUTES,5.513308,68.965515,0.1048275,0.8147921,LONG,487179.0,526
14976,NKNUSDT,FIFTEEN_MINUTES,47.402596,6.849315,0.39784053,0.33075655,SHORT,487179.0,462
14977,NMRUSDT,FIFTEEN_MINUTES,6.827309,64.70588,0.17517005,1.1898059,LONG,1253468.0,498
14978,NMRUSDT,FIFTEEN_MINUTES,40.98361,6.0,0.5397541,0.46808273,SHORT,1253468.0,488
14979,NOTUSDT,FIFTEEN_MINUTES,5.83501,79.31035,0.3032511,1.748185,LONG,125940725,497
14980,NOTUSDT,FIFTEEN_MINUTES,45.4,7.488987,0.82245445,0.6859592,SHORT,125940725,500
14981,NTRNUSDT,FIFTEEN_MINUTES,6.7594433,70.588234,0.17012888,1.1891477,LONG,4016113.0,503
14982,NTRNUSDT,FIFTEEN_MINUTES,46.581196,6.880734,0.554965,0.44674098,SHORT,4016113.0,468
14983,NYANUSDT,FIFTEEN_MINUTES,7.311828,82.35294,0.34444708,2.0802069,LONG,1413656.0,465
14984,NYANUSDT,FIFTEEN_MINUTES,45.85987,9.259259,0.95583034,0.786269,SHORT,1413656.0,471
14985,OGNUSDT,FIFTEEN_MINUTES,8.085107,76.31579,0.13645169,0.9995017,LONG,888684.0,470
14986,OGNUSDT,FIFTEEN_MINUTES,55.050507,5.0458717,0.45782554,0.38650373,SHORT,888684.0,396
14987,OGUSDT,FIFTEEN_MINUTES,4.878049,65.38461,0.11076885,0.94179267,LONG,383446.0,533
14988,OGUSDT,FIFTEEN_MINUTES,44.835163,9.313725,0.3847928,0.3063792,SHORT,383446.0,455
14989,OMGUSDT,FIFTEEN_MINUTES,6.8825912,76.47059,0.14947507,1.0674195,LONG,5939357.0,494
14990,OMGUSDT,FIFTEEN_MINUTES,43.47826,12.0,0.5075273,0.47186017,SHORT,5939357.0,460
14991,OMNIUSDT,FIFTEEN_MINUTES,6.772908,52.941177,0.20782423,1.2534537,LONG,6492479.0,502
14992,OMNIUSDT,FIFTEEN_MINUTES,52.34216,9.727627,0.6107298,0.4887601,SHORT,6492479.0,491
14993,OMUSDT,FIFTEEN_MINUTES,5.577689,78.57143,0.32427445,1.9914039,LONG,11557182,502
14994,OMUSDT,FIFTEEN_MINUTES,44.97992,6.25,0.83344096,0.68374556,SHORT,11557182,498
14995,ONDOPERP,FIFTEEN_MINUTES,7.768924,53.846153,0.10858076,1.2031567,LONG,123247.0,502
14996,ONDOPERP,FIFTEEN_MINUTES,60.045662,11.787072,0.5285002,0.41240045,SHORT,123247.0,438
14997,ONDOUSDT,FIFTEEN_MINUTES,7.6923075,69.23077,0.2220849,1.2886981,LONG,68700139,507
14998,ONDOUSDT,FIFTEEN_MINUTES,49.377594,7.9831934,0.6298613,0.51879925,SHORT,68700139,482
14999,ONEUSDT,FIFTEEN_MINUTES,6.122449,60.0,0.15143465,1.1021162,LONG,1562907.0,490
15000,ONEUSDT,FIFTEEN_MINUTES,48.526077,3.271028,0.49593437,0.38936064,SHORT,1562907.0,441
15001,ONGUSDT,FIFTEEN_MINUTES,7.0247936,76.47059,0.13781184,1.0608836,LONG,1811221.0,484
15002,ONGUSDT,FIFTEEN_MINUTES,45.376343,7.582938,0.45755625,0.36767146,SHORT,1811221.0,465
15003,ONTUSDT,FIFTEEN_MINUTES,7.254902,78.37838,0.13220559,0.9413453,LONG,1294079.0,510
15004,ONTUSDT,FIFTEEN_MINUTES,45.916115,8.653846,0.41974282,0.34266275,SHORT,1294079.0,453
15005,OPPERP,FIFTEEN_MINUTES,7.9591837,58.974358,0.10451528,1.2247664,LONG,119097.0,490
15006,OPPERP,FIFTEEN_MINUTES,57.51073,2.6119404,0.5374841,0.37222818,SHORT,119097.0,466
15007,OPUSDT,FIFTEEN_MINUTES,7.7369437,80.0,0.2003747,1.2703934,LONG,44314187,517
15008,OPUSDT,FIFTEEN_MINUTES,50.83682,4.1152263,0.60492444,0.4759256,SHORT,44314187,478
15009,ORBSUSDT,FIFTEEN_MINUTES,6.889764,68.57143,0.10517801,0.8790183,LONG,733134.0,508
15010,ORBSUSDT,FIFTEEN_MINUTES,41.70616,9.090909,0.38135105,0.33440167,SHORT,733134.0,422
15011,ORCAUSDT,FIFTEEN_MINUTES,5.672269,85.18519,0.15193172,1.2938161,LONG,288079.0,476
15012,ORCAUSDT,FIFTEEN_MINUTES,54.567307,15.859031,0.4824241,0.37065214,SHORT,288079.0,416
15013,ORDIPERP,FIFTEEN_MINUTES,6.004141,62.068966,0.12480094,1.4058263,LONG,29931.0,483
15014,ORDIPERP,FIFTEEN_MINUTES,54.505493,5.2419353,0.598567,0.43401632,SHORT,29931.0,455
15015,ORDIUSDT,FIFTEEN_MINUTES,6.8359375,91.42857,0.26211584,1.4579009,LONG,86740102,512
15016,ORDIUSDT,FIFTEEN_MINUTES,47.119343,8.733624,0.7015765,0.6059693,SHORT,86740102,486
15017,ORNUSDT,FIFTEEN_MINUTES,7.173913,57.575756,0.14650041,1.20517,LONG,1217989.0,460
15018,ORNUSDT,FIFTEEN_MINUTES,47.884186,12.55814,0.5112523,0.39825615,SHORT,1217989.0,449
15019,OSMOUSDT,FIFTEEN_MINUTES,4.508197,36.363636,0.09696357,0.80889934,LONG,251935.0,488
15020,OSMOUSDT,FIFTEEN_MINUTES,46.48526,11.707317,0.32806006,0.27385584,SHORT,251935.0,441
15021,OXTUSDT,FIFTEEN_MINUTES,5.5984554,68.965515,0.16418695,1.2016562,LONG,805252.0,518
15022,OXTUSDT,FIFTEEN_MINUTES,48.260868,13.513514,0.48387703,0.3803256,SHORT,805252.0,460
15023,PAXGUSDT,FIFTEEN_MINUTES,5.4945054,90.0,0.032426767,0.28640878,LONG,979399.0,364
15024,PAXGUSDT,FIFTEEN_MINUTES,68.804665,14.830508,0.108713314,0.08082654,SHORT,979399.0,343
15025,PENDLEUSDT,FIFTEEN_MINUTES,7.8544064,65.85366,0.22981179,1.4441813,LONG,16588973,522
15026,PENDLEUSDT,FIFTEEN_MINUTES,55.345913,5.3030305,0.6954251,0.53223145,SHORT,16588973,477
15027,PENGUSDT,FIFTEEN_MINUTES,7.4844074,69.44444,0.37258023,2.123168,LONG,1590561.0,481
15028,PENGUSDT,FIFTEEN_MINUTES,52.58964,7.5757575,0.98198235,0.7859297,SHORT,1590561.0,502
15029,PEOPLEUSDT,FIFTEEN_MINUTES,8.249497,82.92683,0.39684084,2.2104816,LONG,107672291,497
15030,PEOPLEUSDT,FIFTEEN_MINUTES,46.666668,4.7619047,0.98897785,0.8009047,SHORT,107672291,495
15031,PERPUSDT,FIFTEEN_MINUTES,7.086614,75.0,0.15118028,0.98228997,LONG,644819.0,508
15032,PERPUSDT,FIFTEEN_MINUTES,43.157894,6.3414636,0.45993528,0.39400065,SHORT,644819.0,475
15033,PHAUSDT,FIFTEEN_MINUTES,7.632094,79.48718,0.19367187,1.1779159,LONG,1131495.0,511
15034,PHAUSDT,FIFTEEN_MINUTES,49.68815,14.225942,0.52470905,0.45546296,SHORT,1131495.0,481
15035,PHBUSDT,FIFTEEN_MINUTES,6.5346537,69.69697,0.19086218,1.2845869,LONG,2251880.0,505
15036,PHBUSDT,FIFTEEN_MINUTES,47.227924,6.9565215,0.6114421,0.5141807,SHORT,2251880.0,487
15037,PIXELUSDT,FIFTEEN_MINUTES,6.3786006,74.19355,0.21442808,1.3745594,LONG,9692105.0,486
15038,PIXELUSDT,FIFTEEN_MINUTES,48.86598,6.329114,0.66394013,0.520913,SHORT,9692105.0,485
15039,POLYXUSDT,FIFTEEN_MINUTES,6.275304,80.645164,0.21449615,1.3734446,LONG,2756803.0,494
15040,POLYXUSDT,FIFTEEN_MINUTES,54.304634,11.382113,0.5739065,0.4610759,SHORT,2756803.0,453
15041,PONKEUSDT,FIFTEEN_MINUTES,6.614786,76.47059,0.3705191,2.149267,LONG,36720870,514
15042,PONKEUSDT,FIFTEEN_MINUTES,51.23457,13.253012,0.88546324,0.7147911,SHORT,36720870,486
15043,POPCATUSDT,FIFTEEN_MINUTES,6.060606,56.666668,0.6323514,3.3380356,LONG,137281694,495
15044,POPCATUSDT,FIFTEEN_MINUTES,50.497017,1.968504,1.6826261,1.2987294,SHORT,137281694,503
15045,PORTALUSDT,FIFTEEN_MINUTES,6.4646463,71.875,0.22156176,1.4290061,LONG,4978545.0,495
15046,PORTALUSDT,FIFTEEN_MINUTES,53.909466,6.4885497,0.68706864,0.51394933,SHORT,4978545.0,486
15047,POWRUSDT,FIFTEEN_MINUTES,6.0728745,70.0,0.12752582,1.04369,LONG,9309110.0,494
15048,POWRUSDT,FIFTEEN_MINUTES,41.590908,9.836065,0.45018896,0.38565427,SHORT,9309110.0,440
15049,PRCLUSDT,FIFTEEN_MINUTES,1.8518518,100.0,0.4716657,2.9795945,LONG,4231115.0,54
15050,PRCLUSDT,FIFTEEN_MINUTES,49.122807,17.857143,1.1858692,1.0188859,SHORT,4231115.0,57
15051,PROMUSDT,FIFTEEN_MINUTES,7.442748,64.10256,0.15206927,1.0107325,LONG,420066.0,524
15052,PROMUSDT,FIFTEEN_MINUTES,55.36105,9.881423,0.45125315,0.34814587,SHORT,420066.0,457
15053,PYTHUSDT,FIFTEEN_MINUTES,7.2265625,62.162163,0.18825446,1.1474456,LONG,12433129,512
15054,PYTHUSDT,FIFTEEN_MINUTES,50.967743,4.2194095,0.5721576,0.46200487,SHORT,12433129,465
15055,QIUSDT,FIFTEEN_MINUTES,8.541667,78.04878,0.12991045,0.9067928,LONG,412249.0,480
15056,QIUSDT,FIFTEEN_MINUTES,47.64151,2.4752476,0.44003338,0.3667612,SHORT,412249.0,424
15057,QNTUSDT,FIFTEEN_MINUTES,7.2657743,76.31579,0.10639021,0.77521735,LONG,1099187.0,523
15058,QNTUSDT,FIFTEEN_MINUTES,44.347828,5.392157,0.36663827,0.3287066,SHORT,1099187.0,460
15059,QTUMUSDT,FIFTEEN_MINUTES,6.9815197,76.47059,0.11508336,0.93248224,LONG,5305480.0,487
15060,QTUMUSDT,FIFTEEN_MINUTES,44.23963,6.7708335,0.4107294,0.3357182,SHORT,5305480.0,434
15061,RADUSDT,FIFTEEN_MINUTES,6.8131866,74.19355,0.14384112,1.116438,LONG,2304400.0,455
15062,RADUSDT,FIFTEEN_MINUTES,51.40187,8.181818,0.47372982,0.40138158,SHORT,2304400.0,428
15063,RAREUSDT,FIFTEEN_MINUTES,5.437352,78.26087,0.10496257,0.8186086,LONG,434948.0,423
15064,RAREUSDT,FIFTEEN_MINUTES,54.37666,12.682927,0.37471163,0.2846475,SHORT,434948.0,377
15065,RAYDIUMUSDT,FIFTEEN_MINUTES,7.2834644,83.78378,0.24077922,1.3513833,LONG,943125.0,508
15066,RAYDIUMUSDT,FIFTEEN_MINUTES,47.227924,12.173913,0.6074596,0.5331656,SHORT,943125.0,487
15067,RDNTUSDT,FIFTEEN_MINUTES,7.392197,83.333336,0.13883507,0.9995018,LONG,1330019.0,487
15068,RDNTUSDT,FIFTEEN_MINUTES,47.123894,5.633803,0.47560558,0.3852377,SHORT,1330019.0,452
15069,REEFUSDT,FIFTEEN_MINUTES,6.8,73.52941,0.17017372,1.276716,LONG,1718972.0,500
15070,REEFUSDT,FIFTEEN_MINUTES,46.61836,6.735751,0.52008754,0.41234452,SHORT,1718972.0,414
15071,RENUSDT,FIFTEEN_MINUTES,6.4202332,69.69697,0.14817207,1.0001454,LONG,550764.0,514
15072,RENUSDT,FIFTEEN_MINUTES,46.50655,7.0422535,0.45437038,0.37799305,SHORT,550764.0,458
15073,REQUSDT,FIFTEEN_MINUTES,3.9473684,66.666664,0.13816725,0.9389316,LONG,405458.0,532
15074,REQUSDT,FIFTEEN_MINUTES,48.33703,7.7981653,0.38593924,0.31635937,SHORT,405458.0,451
15075,REZUSDT,FIFTEEN_MINUTES,6.100218,82.14286,0.24591705,1.7013353,LONG,6931875.0,459
15076,REZUSDT,FIFTEEN_MINUTES,59.955257,3.7313433,0.78075343,0.53715205,SHORT,6931875.0,447
15077,RIFUSDT,FIFTEEN_MINUTES,7.0953436,62.5,0.14079478,1.0766859,LONG,1482083.0,451
15078,RIFUSDT,FIFTEEN_MINUTES,49.26829,6.930693,0.52941823,0.40932885,SHORT,1482083.0,410
15079,RLCUSDT,FIFTEEN_MINUTES,6.7961164,68.57143,0.13680711,0.9741854,LONG,551771.0,515
15080,RLCUSDT,FIFTEEN_MINUTES,44.791668,5.581395,0.44588318,0.37030783,SHORT,551771.0,480
15081,RNDRUSDT,FIFTEEN_MINUTES,6.134969,70.0,0.24501775,1.5700145,LONG,52004636,489
15082,RNDRUSDT,FIFTEEN_MINUTES,55.795677,7.3943663,0.7147457,0.5379247,SHORT,52004636,509
15083,RONUSDT,FIFTEEN_MINUTES,7.436399,68.42105,0.1344321,1.0359882,LONG,705067.0,511
15084,RONUSDT,FIFTEEN_MINUTES,55.83524,2.8688524,0.47105473,0.34971863,SHORT,705067.0,437
15085,ROSEUSDT,FIFTEEN_MINUTES,6.805293,61.11111,0.15462156,1.0307955,LONG,1686658.0,529
15086,ROSEUSDT,FIFTEEN_MINUTES,49.019608,7.5555553,0.48847455,0.40867874,SHORT,1686658.0,459
15087,RPLUSDT,FIFTEEN_MINUTES,5.679513,96.42857,0.25606224,1.9912156,LONG,18412944,493
15088,RPLUSDT,FIFTEEN_MINUTES,41.56118,11.675127,0.65812254,0.5336798,SHORT,18412944,474
15089,RSRUSDT,FIFTEEN_MINUTES,6.2124248,64.51613,0.19012101,1.4015218,LONG,2785770.0,499
15090,RSRUSDT,FIFTEEN_MINUTES,47.40125,3.0701754,0.5976496,0.45678613,SHORT,2785770.0,481
15091,RSS3USDT,FIFTEEN_MINUTES,4.6511626,87.5,0.24265304,1.4220951,LONG,1781115.0,516
15092,RSS3USDT,FIFTEEN_MINUTES,45.208332,14.285714,0.58340496,0.5440013,SHORT,1781115.0,480
15093,RUNEUSDT,FIFTEEN_MINUTES,7.707129,62.5,0.17389105,1.0947365,LONG,28951920,519
15094,RUNEUSDT,FIFTEEN_MINUTES,46.623093,5.140187,0.52903664,0.41717115,SHORT,28951920,459
15095,RVNUSDT,FIFTEEN_MINUTES,6.2240663,56.666668,0.10716759,0.89893806,LONG,1280413.0,482
15096,RVNUSDT,FIFTEEN_MINUTES,43.05239,4.2328043,0.42775452,0.35329223,SHORT,1280413.0,439
15097,SAFEUSDT,FIFTEEN_MINUTES,6.1386137,80.645164,0.12335555,0.88085103,LONG,1617204.0,505
15098,SAFEUSDT,FIFTEEN_MINUTES,37.8882,18.579235,0.37168956,0.39405105,SHORT,1617204.0,483
15099,SAGAUSDT,FIFTEEN_MINUTES,6.876228,71.42857,0.36364964,2.1313932,LONG,14702319,509
15100,SAGAUSDT,FIFTEEN_MINUTES,54.73251,3.3834586,0.9966687,0.7563754,SHORT,14702319,486
15101,SANDUSDT,FIFTEEN_MINUTES,6.573705,66.666664,0.14244449,0.92615277,LONG,10769653,502
15102,SANDUSDT,FIFTEEN_MINUTES,45.879734,7.76699,0.43592265,0.37749264,SHORT,10769653,449
15103,SCAUSDT,FIFTEEN_MINUTES,7.0393376,82.35294,0.27977708,1.9327644,LONG,422410.0,483
15104,SCAUSDT,FIFTEEN_MINUTES,41.836735,13.170732,0.72026354,0.60817695,SHORT,422410.0,490
15105,SCRTUSDT,FIFTEEN_MINUTES,5.942623,72.413795,0.18192753,1.3040262,LONG,444137.0,488
15106,SCRTUSDT,FIFTEEN_MINUTES,53.091686,9.236948,0.49115437,0.37207562,SHORT,444137.0,469
15107,SCUSDT,FIFTEEN_MINUTES,5.846774,89.655174,0.25183925,1.9237077,LONG,1203385.0,496
15108,SCUSDT,FIFTEEN_MINUTES,36.174637,16.666666,0.6306121,0.53573877,SHORT,1203385.0,481
15109,SEIUSDT,FIFTEEN_MINUTES,8.383233,66.666664,0.2636183,1.6065263,LONG,38191499,501
15110,SEIUSDT,FIFTEEN_MINUTES,48.0167,3.0434783,0.7387477,0.57635665,SHORT,38191499,479
15111,SFPUSDT,FIFTEEN_MINUTES,8.008214,69.23077,0.098596916,0.7587903,LONG,608451.0,487
15112,SFPUSDT,FIFTEEN_MINUTES,44.918697,6.3348417,0.3551407,0.30986232,SHORT,608451.0,492
15113,SHIB1000PERP,FIFTEEN_MINUTES,5.7377048,57.142857,0.06547642,1.0786937,LONG,181579.0,488
15114,SHIB1000PERP,FIFTEEN_MINUTES,54.196644,10.176991,0.45698148,0.35854614,SHORT,181579.0,417
15115,SHIB1000USDT,FIFTEEN_MINUTES,6.1143985,70.96774,0.1897566,1.2164979,LONG,269474942,507
15116,SHIB1000USDT,FIFTEEN_MINUTES,39.959015,9.743589,0.57916087,0.5143571,SHORT,269474942,488
15117,SILLYUSDT,FIFTEEN_MINUTES,7.4786325,74.28571,0.28693286,1.9566554,LONG,1110215.0,468
15118,SILLYUSDT,FIFTEEN_MINUTES,48.917747,11.504425,0.8347895,0.68575394,SHORT,1110215.0,462
15119,SKLUSDT,FIFTEEN_MINUTES,7.2,69.44444,0.1412095,1.0107985,LONG,656193.0,500
15120,SKLUSDT,FIFTEEN_MINUTES,50.0,4.6413503,0.4707575,0.3790856,SHORT,656193.0,474
15121,SLERFUSDT,FIFTEEN_MINUTES,6.8825912,58.82353,0.19575398,1.2118673,LONG,4475216.0,494
15122,SLERFUSDT,FIFTEEN_MINUTES,51.082253,10.593221,0.60166055,0.49044225,SHORT,4475216.0,462
15123,SLPUSDT,FIFTEEN_MINUTES,4.6601944,87.5,0.18558069,1.4489553,LONG,9058189.0,515
15124,SLPUSDT,FIFTEEN_MINUTES,47.722343,7.2727275,0.6197295,0.47930658,SHORT,9058189.0,461
15125,SNTUSDT,FIFTEEN_MINUTES,4.8523207,86.95652,0.15495406,1.2442504,LONG,804154.0,474
15126,SNTUSDT,FIFTEEN_MINUTES,43.36283,10.714286,0.45409414,0.39857212,SHORT,804154.0,452
15127,SNXUSDT,FIFTEEN_MINUTES,6.8322983,78.78788,0.15279615,1.0535548,LONG,3648579.0,483
15128,SNXUSDT,FIFTEEN_MINUTES,45.70136,6.930693,0.48153475,0.39311233,SHORT,3648579.0,442
15129,SOL-02AUG24,FIFTEEN_MINUTES,8.441559,42.307693,0.09362072,0.85383373,LONG,3293.0,308
15130,SOL-02AUG24,FIFTEEN_MINUTES,53.76344,12.666667,0.4061341,0.3312587,SHORT,3293.0,279
15131,SOL-19JUL24,FIFTEEN_MINUTES,7.9303675,41.463413,0.09230506,0.9490454,LONG,93586.0,517
15132,SOL-19JUL24,FIFTEEN_MINUTES,61.35881,5.1903114,0.42402816,0.3064622,SHORT,93586.0,471
15133,SOL-26JUL24,FIFTEEN_MINUTES,6.5637064,47.058823,0.10315018,0.9802808,LONG,38169.0,518
15134,SOL-26JUL24,FIFTEEN_MINUTES,53.57143,9.803922,0.4800255,0.4023496,SHORT,38169.0,476
15135,SOL-30AUG24,FIFTEEN_MINUTES,6.262626,38.70968,0.16373278,1.2906443,LONG,25083.0,495
15136,SOL-30AUG24,FIFTEEN_MINUTES,56.28866,9.89011,0.6721714,0.5897511,SHORT,25083.0,485
15137,SOLPERP,FIFTEEN_MINUTES,7.0610685,54.054054,0.123881094,0.94881064,LONG,2329089.0,524
15138,SOLPERP,FIFTEEN_MINUTES,50.0,7.7922077,0.42655328,0.3470664,SHORT,2329089.0,462
15139,SOLUSDT,FIFTEEN_MINUTES,6.6666665,65.71429,0.16431731,0.9842076,LONG,1199783212,525
15140,SOLUSDT,FIFTEEN_MINUTES,45.708153,9.389671,0.4747649,0.41153494,SHORT,1199783212,466
15141,SPECUSDT,FIFTEEN_MINUTES,6.0263653,71.875,0.3598066,2.0399175,LONG,2255468.0,531
15142,SPECUSDT,FIFTEEN_MINUTES,48.68421,15.315315,0.88994527,0.74637204,SHORT,2255468.0,456
15143,SPELLUSDT,FIFTEEN_MINUTES,5.9880238,76.666664,0.1524831,1.0574372,LONG,2138445.0,501
15144,SPELLUSDT,FIFTEEN_MINUTES,49.056602,6.837607,0.46745422,0.37544066,SHORT,2138445.0,477
15145,SSVUSDT,FIFTEEN_MINUTES,6.0,66.666664,0.21556446,1.3354214,LONG,7406575.0,500
15146,SSVUSDT,FIFTEEN_MINUTES,45.417515,8.071749,0.59205174,0.49483407,SHORT,7406575.0,491
15147,STEEMUSDT,FIFTEEN_MINUTES,6.875,60.60606,0.09446138,0.79278874,LONG,879561.0,480
15148,STEEMUSDT,FIFTEEN_MINUTES,49.278847,8.780488,0.3408273,0.27492115,SHORT,879561.0,416
15149,STGUSDT,FIFTEEN_MINUTES,4.4715447,77.27273,0.14615498,0.9795968,LONG,3264893.0,492
15150,STGUSDT,FIFTEEN_MINUTES,39.655174,11.413043,0.43355727,0.39264107,SHORT,3264893.0,464
15151,STMXUSDT,FIFTEEN_MINUTES,6.9444447,68.57143,0.17154129,1.253043,LONG,3896687.0,504
